20,-0.056860328,-0.185862243,-0.049172759,0.103642344,-0.059672713,-0.191862345,-0.053860188,0.10645473,-0.056954026,-0.188956082,-0.048422813,0.102142096,-0.048047662,-0.181643486,-0.041766286,0.022641063,-0.097454667,0.027797341,0.185393572,0.025640845,-0.104485989,0.017390728,0.181549788,0.024047256,-0.105986059,0.019640923,0.181455731,0.024984598,-0.006234527,-0.135798991,0.001078248,0.165799499,-0.003703237,-0.129423916,-0.002109289,0.157736778,-0.001828194,-0.124736309,-0.001828194,0.154174089,-0.000890493,-0.117142439,0.001359344,0.145361423,-0.003046989,-0.111142337,0.005390525,0.144048929,-0.006234527,-0.135798991,0.001078248,0.165799499,-0.003703237,-0.129423916,-0.002109289,0.157736778,-0.001828194,-0.124736309,-0.001828194,0.154174089,-0.000890493,-0.117142439,0.001359344,0.145361423,-0.003046989,-0.111142337,0.005390525,0.144048929,-0.006234527,-0.135798991,0.001078248,0.165799499,-0.003703237,-0.129423916,-0.002109289,0.157736778,-0.001828194,-0.124736309,-0.001828194,0.154174089,-0.000890493,-0.117142439,0.001359344,0.145361423,-0.003046989,-0.111142337,0.005390525,0.144048929,-0.013359547,-0.147142947,-0.011203408,0.14545548,-0.019359827,-0.153799295,-0.014859796,0.148643017,-0.0127033,-0.148361742,-0.008859515,0.153143048,-0.00604713,-0.141799092,-4.68E-05,0.006140828,-0.151736677,-0.011953354,0.145361423,-0.017578483,-0.159236848,-0.02835989,0.130267739,-0.043735027,-0.175643384,-0.045234919,0.103360891,-0.059672713,-0.184737146,-0.039141297,0.107392073,-0.062953949,-0.179487169,-0.051891446,0.098579764,-0.002578139,-0.132986426,0.007359624,0.16936183,0.004172087,-0.124642611,0.013359547,0.172455668,0.005859375,-0.120236278,0.018328428,0.172080874,-0.001828194,-0.121548772,0.014672041,0.158861876,-0.004922032,-0.122205019,0.011953354,0.166267991,-0.002578139,-0.132986426,0.007359624,0.16936183,0.004172087,-0.124642611,0.013359547,0.172455668,0.005859375,-0.120236278,0.018328428,0.172080874,-0.001828194,-0.121548772,0.014672041,0.158861876,-0.004922032,-0.122205019,0.011953354,0.166267991,0.009703159,-0.111142337,0.014203191,0.1647681,0.007640719,-0.106736004,0.013640642,0.162330508,0.008765817,-0.104954839,0.0127033,0.160736918,0.007921815,-0.105235934,0.005765676,0.166643143,0.000515699,-0.11451745,0.003328085,0.126423955,-0.002015591,-0.101110876,0.013640642,0.162049413,0.006140828,-0.096048295,0.016265988,0.156893134,0.004078031,-0.099235833,0.013453245,0.16176796,0.008390665,-0.096517146,0.014296889,0.161299467,0.009422064,-0.094360828,0.016734481,0.161486864
21,-0.056860328,-0.185862243,-0.049172759,0.103642344,-0.059766412,-0.191862345,-0.053860188,0.106173635,-0.056954026,-0.188956082,-0.048328757,0.102235794,-0.04814136,-0.18192476,-0.041672587,0.022641063,-0.097454667,0.027797341,0.185112119,0.025640845,-0.104673564,0.017484784,0.181549788,0.024047256,-0.106361032,0.019640923,0.181455731,0.024797201,-0.006328225,-0.135705292,0.001078248,0.165799499,-0.003703237,-0.129423916,-0.002109289,0.157736778,-0.001828194,-0.124736309,-0.001921892,0.154174089,-0.000796795,-0.117142439,0.001359344,0.145361423,-0.003046989,-0.110954762,0.005390525,0.143955231,-0.006328225,-0.135705292,0.001078248,0.165799499,-0.003703237,-0.129423916,-0.002109289,0.157736778,-0.001828194,-0.124736309,-0.001921892,0.154174089,-0.000796795,-0.117142439,0.001359344,0.145361423,-0.003046989,-0.110954762,0.005390525,0.143955231,-0.006328225,-0.135705292,0.001078248,0.165799499,-0.003703237,-0.129423916,-0.002109289,0.157736778,-0.001828194,-0.124736309,-0.001921892,0.154174089,-0.000796795,-0.117142439,0.001359344,0.145361423,-0.003046989,-0.110954762,0.005390525,0.143955231,-0.013359547,-0.14751792,-0.010828257,0.144892931,-0.019359827,-0.154174268,-0.014859796,0.148548961,-0.012890697,-0.148361742,-0.008765817,0.153143048,-0.006140828,-0.142080367,4.68E-05,0.006046772,-0.151736677,-0.011765957,0.145361423,-0.017578483,-0.15914315,-0.02835989,0.130267739,-0.043735027,-0.17536211,-0.045234919,0.103360891,-0.059485316,-0.184643447,-0.039234996,0.107486129,-0.06286025,-0.17892462,-0.051985145,0.098579764,-0.002671838,-0.132611454,0.007359624,0.169268131,0.004172087,-0.124455035,0.013265848,0.172455668,0.005859375,-0.1201424,0.018141031,0.171986818,-0.001921892,-0.121361196,0.014484644,0.158861876,-0.005015731,-0.121923745,0.011859655,0.166267991,-0.002671838,-0.132611454,0.007359624,0.169268131,0.004172087,-0.124455035,0.013265848,0.172455668,0.005859375,-0.1201424,0.018141031,0.171986818,-0.001921892,-0.121361196,0.014484644,0.158861876,-0.005015731,-0.121923745,0.011859655,0.166267991,0.009609461,-0.111142337,0.014015794,0.1647681,0.007547021,-0.106642306,0.013546944,0.162424207,0.008765817,-0.104204714,0.0127033,0.161580563,0.007828116,-0.104860961,0.005484581,0.166549444,0.000609398,-0.114236176,0.003140688,0.130361438,-0.001921892,-0.100735903,0.013453245,0.161861658,0.006140828,-0.0957672,0.016078234,0.156705379,0.004078031,-0.09886086,0.013265848,0.161674261,0.008390665,-0.096610844,0.014109492,0.161205411,0.009422064,-0.094173431,0.016453385,0.161299467
22,-0.056860328,-0.185862243,-0.049079061,0.103548288,-0.059860468,-0.191862345,-0.053766489,0.105798483,-0.057047725,-0.18904978,-0.048235059,0.102610946,-0.048328757,-0.182205856,-0.041672587,0.022641063,-0.097642064,0.02789104,0.184831023,0.025640845,-0.104767263,0.017578483,0.181549788,0.023953557,-0.10645473,0.019640923,0.181549788,0.024516106,-0.006328225,-0.135705292,0.001171947,0.165799499,-0.003703237,-0.129423916,-0.002109289,0.15764308,-0.001828194,-0.124642611,-0.001921892,0.154080391,-0.000703096,-0.11704874,0.001265645,0.145361423,-0.003046989,-0.110673666,0.005203128,0.143861532,-0.006328225,-0.135705292,0.001171947,0.165799499,-0.003703237,-0.129423916,-0.002109289,0.15764308,-0.001828194,-0.124642611,-0.001921892,0.154080391,-0.000703096,-0.11704874,0.001265645,0.145361423,-0.003046989,-0.110673666,0.005203128,0.143861532,-0.006328225,-0.135705292,0.001171947,0.165799499,-0.003703237,-0.129423916,-0.002109289,0.15764308,-0.001828194,-0.124642611,-0.001921892,0.154080391,-0.000703096,-0.11704874,0.001265645,0.145361423,-0.003046989,-0.110673666,0.005203128,0.143861532,-0.013359547,-0.147986591,-0.01064086,0.144424081,-0.019359827,-0.154361844,-0.014765739,0.148548961,-0.013078451,-0.148361742,-0.008672118,0.153143048,-0.006328225,-0.142267764,4.68E-05,0.006046772,-0.151642978,-0.011578202,0.145361423,-0.017578483,-0.158955574,-0.028266191,0.130361438,-0.043641329,-0.174705863,-0.045234919,0.10345459,-0.059204221,-0.184268475,-0.039234996,0.107486129,-0.062672853,-0.178737223,-0.052078843,0.098579764,-0.002765536,-0.132330179,0.007359624,0.169268131,0.004172087,-0.12417376,0.013265848,0.17236197,0.005859375,-0.120048702,0.018046975,0.17189312,-0.001921892,-0.120986223,0.014296889,0.158861876,-0.005015731,-0.121736348,0.011859655,0.166174293,-0.002765536,-0.132330179,0.007359624,0.169268131,0.004172087,-0.12417376,0.013265848,0.17236197,0.005859375,-0.120048702,0.018046975,0.17189312,-0.001921892,-0.120986223,0.014296889,0.158861876,-0.005015731,-0.121736348,0.011859655,0.166174293,0.009422064,-0.110861063,0.013828397,0.164674401,0.007547021,-0.10645473,0.013453245,0.162518263,0.008765817,-0.104204714,0.012609601,0.161861658,0.007734418,-0.104579687,0.005578279,0.166455746,0.000796795,-0.1140486,0.003234386,0.124923706,-0.001921892,-0.100642204,0.013359547,0.16176796,0.006140828,-0.095392048,0.015890837,0.156424284,0.003984332,-0.098579586,0.013078451,0.161486864,0.008390665,-0.096423447,0.014015794,0.161205411,0.009328365,-0.094079554,0.016171932,0.161299467
23,-0.056860328,-0.185955942,-0.049079061,0.103548288,-0.059860468,-0.191956043,-0.053766489,0.105423331,-0.057047725,-0.189237356,-0.04814136,0.103173494,-0.048422813,-0.182393432,-0.04148519,0.022641063,-0.097923338,0.02789104,0.184737325,0.025640845,-0.104860961,0.017484784,0.181455731,0.023203611,-0.106829703,0.019640923,0.181549788,0.024234653,-0.006234527,-0.135611415,0.001171947,0.1657058,-0.003796935,-0.129423916,-0.002109289,0.157549381,-0.001921892,-0.124548733,-0.002015591,0.154080391,-0.000703096,-0.11704874,0.001171947,0.145267725,-0.002953291,-0.110298514,0.005109429,0.143767834,-0.006234527,-0.135611415,0.001171947,0.1657058,-0.003796935,-0.129423916,-0.002109289,0.157549381,-0.001921892,-0.124548733,-0.002015591,0.154080391,-0.000703096,-0.11704874,0.001171947,0.145267725,-0.002953291,-0.110298514,0.005109429,0.143767834,-0.006234527,-0.135611415,0.001171947,0.1657058,-0.003796935,-0.129423916,-0.002109289,0.157549381,-0.001921892,-0.124548733,-0.002015591,0.154080391,-0.000703096,-0.11704874,0.001171947,0.145267725,-0.002953291,-0.110298514,0.005109429,0.143767834,-0.013453245,-0.148174167,-0.010547161,0.144142628,-0.019453526,-0.154361844,-0.014765739,0.148455262,-0.013265848,-0.148455441,-0.008484364,0.15304935,-0.006421924,-0.142361641,4.68E-05,0.005953074,-0.151642978,-0.011484504,0.145361423,-0.017484784,-0.158486903,-0.028172493,0.130361438,-0.043641329,-0.174237013,-0.045234919,0.10345459,-0.059016466,-0.183612227,-0.039234996,0.107486129,-0.062485456,-0.178643346,-0.052172542,0.098485708,-0.002859592,-0.132236481,0.007359624,0.169268131,0.004172087,-0.123798788,0.013265848,0.17236197,0.005859375,-0.119767427,0.017953277,0.171705723,-0.002015591,-0.120517552,0.014015794,0.158768177,-0.005109429,-0.12164247,0.011765957,0.165986896,-0.002859592,-0.132236481,0.007359624,0.169268131,0.004172087,-0.123798788,0.013265848,0.17236197,0.005859375,-0.119767427,0.017953277,0.171705723,-0.002015591,-0.120517552,0.014015794,0.158768177,-0.005109429,-0.12164247,0.011765957,0.165986896,0.009234667,-0.110392392,0.013640642,0.164580703,0.007453322,-0.106267333,0.013359547,0.162518263,0.008765817,-0.103829741,0.012515903,0.161299467,0.007734418,-0.104204714,0.005015731,0.166267991,0.000984192,-0.113861203,0.003046989,0.126986146,-0.001921892,-0.100642204,0.013265848,0.161580563,0.006140828,-0.094923377,0.015609741,0.156142831,0.003984332,-0.09829849,0.012890697,0.161393166,0.008390665,-0.096048295,0.013828397,0.161111712,0.009328365,-0.093704581,0.015890837,0.161111712
24,-0.056860328,-0.185955942,-0.048985004,0.103360891,-0.059860468,-0.191956043,-0.053672791,0.105235934,-0.057141423,-0.189331055,-0.048047662,0.10345459,-0.04861021,-0.182581007,-0.041391134,0.022641063,-0.09829849,0.02789104,0.184643269,0.025547147,-0.105142236,0.017578483,0.181362033,0.022734761,-0.107486129,0.019640923,0.181549788,0.024140954,-0.006328225,-0.135517716,0.001171947,0.1657058,-0.003796935,-0.129517615,-0.002109289,0.157549381,-0.001921892,-0.124548733,-0.002015591,0.154080391,-0.000703096,-0.117142439,0.001078248,0.145267725,-0.002765536,-0.110017419,0.005015731,0.143767834,-0.006328225,-0.135517716,0.001171947,0.1657058,-0.003796935,-0.129517615,-0.002109289,0.157549381,-0.001921892,-0.124548733,-0.002015591,0.154080391,-0.000703096,-0.117142439,0.001078248,0.145267725,-0.002765536,-0.110017419,0.005015731,0.143767834,-0.006328225,-0.135517716,0.001171947,0.1657058,-0.003796935,-0.129517615,-0.002109289,0.157549381,-0.001921892,-0.124548733,-0.002015591,0.154080391,-0.000703096,-0.117142439,0.001078248,0.145267725,-0.002765536,-0.110017419,0.005015731,0.143767834,-0.013453245,-0.148361742,-0.010453463,0.144142628,-0.019453526,-0.154361844,-0.014578342,0.148267865,-0.013265848,-0.148549139,-0.008296967,0.15304935,-0.006703377,-0.142361641,0.000140548,0.005953074,-0.151642978,-0.011390805,0.145361423,-0.017484784,-0.158018053,-0.028172493,0.130361438,-0.043641329,-0.174143314,-0.04514122,0.103548288,-0.058829069,-0.183237255,-0.039234996,0.107486129,-0.062297702,-0.178268373,-0.052266598,0.098579764,-0.002953291,-0.132142603,0.007359624,0.169268131,0.004078031,-0.123423815,0.01317215,0.17236197,0.005859375,-0.119392455,0.017859578,0.171612024,-0.001921892,-0.120329976,0.013828397,0.158674121,-0.005109429,-0.12164247,0.011671901,0.165799499,-0.002953291,-0.132142603,0.007359624,0.169268131,0.004078031,-0.123423815,0.01317215,0.17236197,0.005859375,-0.119392455,0.017859578,0.171612024,-0.001921892,-0.120329976,0.013828397,0.158674121,-0.005109429,-0.12164247,0.011671901,0.165799499,0.009140611,-0.110017419,0.013546944,0.164487004,0.007453322,-0.106079757,0.013265848,0.162518263,0.008765817,-0.103548467,0.012422204,0.161486864,0.007640719,-0.10392344,0.004922032,0.166174293,0.001171947,-0.113486052,0.003046989,0.140861392,-0.001828194,-0.10036093,0.01317215,0.161393166,0.006140828,-0.094735801,0.015328288,0.155955434,0.003984332,-0.098017216,0.012609601,0.161299467,0.008390665,-0.0957672,0.013640642,0.161018014,0.009234667,-0.093423307,0.01570344,0.160924315
25,-0.056860328,-0.185955942,-0.048985004,0.102986097,-0.059860468,-0.191956043,-0.053579092,0.105142236,-0.057141423,-0.189424753,-0.048047662,0.103548288,-0.048703909,-0.182581007,-0.041203737,0.022641063,-0.098579586,0.02789104,0.184643269,0.025547147,-0.10589236,0.017672181,0.181268334,0.022641063,-0.107767224,0.019640923,0.181549788,0.024140954,-0.006328225,-0.135517716,0.001171947,0.1657058,-0.003796935,-0.129517615,-0.002109289,0.157455683,-0.001921892,-0.124455035,-0.002015591,0.153986692,-0.000703096,-0.117142439,0.000984192,0.145267725,-0.002765536,-0.109736145,0.004922032,0.143674135,-0.006328225,-0.135517716,0.001171947,0.1657058,-0.003796935,-0.129517615,-0.002109289,0.157455683,-0.001921892,-0.124455035,-0.002015591,0.153986692,-0.000703096,-0.117142439,0.000984192,0.145267725,-0.002765536,-0.109736145,0.004922032,0.143674135,-0.006328225,-0.135517716,0.001171947,0.1657058,-0.003796935,-0.129517615,-0.002109289,0.157455683,-0.001921892,-0.124455035,-0.002015591,0.153986692,-0.000703096,-0.117142439,0.000984192,0.145267725,-0.002765536,-0.109736145,0.004922032,0.143674135,-0.013453245,-0.148361742,-0.010453463,0.144048929,-0.019453526,-0.154455543,-0.014484644,0.147611618,-0.013359547,-0.148736715,-0.00810957,0.15304935,-0.006797075,-0.142361641,0.000140548,0.005953074,-0.15154928,-0.011203408,0.145361423,-0.017484784,-0.157736778,-0.028078437,0.130361438,-0.043641329,-0.173955739,-0.04514122,0.103548288,-0.058735371,-0.183143377,-0.039234996,0.107486129,-0.062110305,-0.177705824,-0.052266598,0.098579764,-0.002953291,-0.132048905,0.007359624,0.169268131,0.004078031,-0.123236239,0.01317215,0.172268271,0.005859375,-0.119017482,0.017859578,0.171518326,-0.001921892,-0.120236278,0.013640642,0.158674121,-0.005203128,-0.121548772,0.011484504,0.165611744,-0.002953291,-0.132048905,0.007359624,0.169268131,0.004078031,-0.123236239,0.01317215,0.172268271,0.005859375,-0.119017482,0.017859578,0.171518326,-0.001921892,-0.120236278,0.013640642,0.158674121,-0.005203128,-0.121548772,0.011484504,0.165611744,0.009046912,-0.109829843,0.013453245,0.16429925,0.007453322,-0.105704784,0.013265848,0.162424207,0.008672118,-0.103267193,0.012422204,0.161111712,0.007640719,-0.103736043,0.005015731,0.166080594,0.001265645,-0.11301738,0.002859235,0.146486521,-0.001828194,-0.099985957,0.012890697,0.161299467,0.006046772,-0.094642103,0.015140891,0.155861735,0.003984332,-0.097735941,0.012422204,0.161111712,0.008390665,-0.095485926,0.013359547,0.160830617,0.009140611,-0.093142033,0.015609741,0.160736918
26,-0.056860328,-0.185955942,-0.048985004,0.102610946,-0.059860468,-0.191956043,-0.053485394,0.105142236,-0.057235122,-0.189518631,-0.047953963,0.103642344,-0.048797607,-0.182674706,-0.041203737,0.022641063,-0.098767161,0.02789104,0.184643269,0.025547147,-0.106361032,0.01776588,0.181080937,0.022641063,-0.107861102,0.019640923,0.181549788,0.024047256,-0.006328225,-0.135424018,0.001171947,0.165611744,-0.003796935,-0.129517615,-0.002109289,0.157361627,-0.001921892,-0.124361336,-0.002109289,0.153986692,-0.000609398,-0.11704874,0.000796795,0.145174026,-0.002765536,-0.109642267,0.004828334,0.143486381,-0.006328225,-0.135424018,0.001171947,0.165611744,-0.003796935,-0.129517615,-0.002109289,0.157361627,-0.001921892,-0.124361336,-0.002109289,0.153986692,-0.000609398,-0.11704874,0.000796795,0.145174026,-0.002765536,-0.109642267,0.004828334,0.143486381,-0.006328225,-0.135424018,0.001171947,0.165611744,-0.003796935,-0.129517615,-0.002109289,0.157361627,-0.001921892,-0.124361336,-0.002109289,0.153986692,-0.000609398,-0.11704874,0.000796795,0.145174026,-0.002765536,-0.109642267,0.004828334,0.143486381,-0.013546944,-0.148361742,-0.010359406,0.143767834,-0.019453526,-0.154455543,-0.014297247,0.147424221,-0.013359547,-0.148830414,-0.007922173,0.15304935,-0.006890774,-0.142361641,0.000140548,0.005859375,-0.151455402,-0.01110971,0.14545548,-0.017391086,-0.15764308,-0.027984738,0.130361438,-0.043641329,-0.173393369,-0.04514122,0.103642344,-0.058735371,-0.182674706,-0.039328694,0.107486129,-0.061922908,-0.177330852,-0.052360296,0.098579764,-0.003046989,-0.131861508,0.007359624,0.169268131,0.004078031,-0.12314254,0.013078451,0.172268271,0.005859375,-0.118829906,0.017859578,0.171330571,-0.002015591,-0.1201424,0.013546944,0.158580422,-0.005296826,-0.121361196,0.011297107,0.165330648,-0.003046989,-0.131861508,0.007359624,0.169268131,0.004078031,-0.12314254,0.013078451,0.172268271,0.005859375,-0.118829906,0.017859578,0.171330571,-0.002015591,-0.1201424,0.013546944,0.158580422,-0.005296826,-0.121361196,0.011297107,0.165330648,0.008953214,-0.109736145,0.013359547,0.164205551,0.007359624,-0.10542351,0.01317215,0.162424207,0.008672118,-0.10336107,0.012234449,0.160924315,0.007547021,-0.103454769,0.004734278,0.165986896,0.001359344,-0.112736106,0.002859235,0.134955168,-0.001734495,-0.099610984,0.012609601,0.161111712,0.006046772,-0.094548404,0.014953494,0.155768037,0.003984332,-0.097735941,0.012234449,0.161018014,0.008390665,-0.09529835,0.013078451,0.160830617,0.009140611,-0.092954636,0.015515685,0.160549164
27,-0.056860328,-0.185955942,-0.048797607,0.102329493,-0.059860468,-0.192049921,-0.053391337,0.105048537,-0.057329178,-0.189612329,-0.047953963,0.103642344,-0.048891306,-0.182768404,-0.04101634,0.022641063,-0.09886086,0.02789104,0.18454957,0.025547147,-0.106642306,0.01776588,0.180987239,0.022641063,-0.1079548,0.019640923,0.181549788,0.023953557,-0.006328225,-0.135330141,0.001265645,0.165611744,-0.003796935,-0.129517615,-0.002109289,0.157361627,-0.001921892,-0.124361336,-0.002015591,0.153892994,-0.000609398,-0.11704874,0.000796795,0.145174026,-0.002765536,-0.10945487,0.004640579,0.143298984,-0.006328225,-0.135330141,0.001265645,0.165611744,-0.003796935,-0.129517615,-0.002109289,0.157361627,-0.001921892,-0.124361336,-0.002015591,0.153892994,-0.000609398,-0.11704874,0.000796795,0.145174026,-0.002765536,-0.10945487,0.004640579,0.143298984,-0.006328225,-0.135330141,0.001265645,0.165611744,-0.003796935,-0.129517615,-0.002109289,0.157361627,-0.001921892,-0.124361336,-0.002015591,0.153892994,-0.000609398,-0.11704874,0.000796795,0.145174026,-0.002765536,-0.10945487,0.004640579,0.143298984,-0.013546944,-0.148455441,-0.010359406,0.143111587,-0.019453526,-0.154549241,-0.014015794,0.147236466,-0.013359547,-0.149111688,-0.007734418,0.152955294,-0.006984472,-0.142455339,0.000234246,0.005859375,-0.151268005,-0.011015654,0.14545548,-0.017391086,-0.15764308,-0.027984738,0.130361438,-0.04354763,-0.17283082,-0.04514122,0.103736043,-0.058641672,-0.182018459,-0.039328694,0.107486129,-0.061829209,-0.177143276,-0.052453995,0.098485708,-0.003046989,-0.131580234,0.007265568,0.169268131,0.004078031,-0.12314254,0.012984395,0.172268271,0.005859375,-0.118736207,0.01776588,0.171236873,-0.002015591,-0.120048702,0.013453245,0.158486724,-0.005296826,-0.121079922,0.011015654,0.165143251,-0.003046989,-0.131580234,0.007265568,0.169268131,0.004078031,-0.12314254,0.012984395,0.172268271,0.005859375,-0.118736207,0.01776588,0.171236873,-0.002015591,-0.120048702,0.013453245,0.158486724,-0.005296826,-0.121079922,0.011015654,0.165143251,0.009140611,-0.109642267,0.013359547,0.164111853,0.007359624,-0.105235934,0.013078451,0.162330508,0.008578062,-0.103267193,0.012140751,0.16064322,0.007453322,-0.103173494,0.004828334,0.165893197,0.001453042,-0.112642407,0.002671838,0.14751792,-0.001734495,-0.099235833,0.012234449,0.161018014,0.006046772,-0.09426713,0.014859438,0.155674338,0.003984332,-0.097548366,0.012047052,0.160924315,0.008390665,-0.095017076,0.012890697,0.160736918,0.009046912,-0.092673361,0.015328288,0.160455465
28,-0.056860328,-0.186049819,-0.048797607,0.102142096,-0.059954166,-0.192143619,-0.05320394,0.104860783,-0.057422876,-0.189706028,-0.047953963,0.103736043,-0.048985004,-0.182768404,-0.040828943,0.022641063,-0.09886086,0.02789104,0.18454957,0.025453448,-0.107486129,0.017859578,0.180799484,0.022547364,-0.108048499,0.019640923,0.181549788,0.023765802,-0.006328225,-0.135330141,0.001265645,0.165518045,-0.003796935,-0.129611313,-0.002109289,0.157267928,-0.001921892,-0.124455035,-0.001921892,0.153799295,-0.000609398,-0.11704874,0.000703096,0.145080328,-0.002671838,-0.109173596,0.004640579,0.143111587,-0.006328225,-0.135330141,0.001265645,0.165518045,-0.003796935,-0.129611313,-0.002109289,0.157267928,-0.001921892,-0.124455035,-0.001921892,0.153799295,-0.000609398,-0.11704874,0.000703096,0.145080328,-0.002671838,-0.109173596,0.004640579,0.143111587,-0.006328225,-0.135330141,0.001265645,0.165518045,-0.003796935,-0.129611313,-0.002109289,0.157267928,-0.001921892,-0.124455035,-0.001921892,0.153799295,-0.000609398,-0.11704874,0.000703096,0.145080328,-0.002671838,-0.109173596,0.004640579,0.143111587,-0.013546944,-0.148455441,-0.010359406,0.142736435,-0.019547224,-0.15464294,-0.013828397,0.147142768,-0.013359547,-0.149392962,-0.007547021,0.152955294,-0.007171869,-0.142455339,0.000327945,0.005859375,-0.150986731,-0.010921955,0.14545548,-0.017391086,-0.157361805,-0.02789104,0.130361438,-0.043453932,-0.172643244,-0.04514122,0.10392344,-0.058641672,-0.181737185,-0.039422393,0.107579827,-0.061735511,-0.177049577,-0.052453995,0.098579764,-0.003046989,-0.131205082,0.007265568,0.169174433,0.004078031,-0.122954965,0.012890697,0.172174573,0.005859375,-0.118642509,0.01776588,0.171143174,-0.002015591,-0.119673729,0.013453245,0.158299327,-0.005390882,-0.120704949,0.010734558,0.165049195,-0.003046989,-0.131205082,0.007265568,0.169174433,0.004078031,-0.122954965,0.012890697,0.172174573,0.005859375,-0.118642509,0.01776588,0.171143174,-0.002015591,-0.119673729,0.013453245,0.158299327,-0.005390882,-0.120704949,0.010734558,0.165049195,0.008953214,-0.109642267,0.013265848,0.164018154,0.007359624,-0.105142236,0.012890697,0.162330508,0.008578062,-0.103079796,0.011859655,0.160549164,0.007453322,-0.102985919,0.003984332,0.165799499,0.001546741,-0.112361133,0.002671838,0.141142845,-0.001734495,-0.099142134,0.012047052,0.160924315,0.006046772,-0.093892157,0.014765739,0.15558064,0.003984332,-0.097267091,0.011953354,0.160736918,0.008390665,-0.094735801,0.012796998,0.160549164,0.009046912,-0.092485785,0.015140891,0.160361767
29,-0.056860328,-0.186049819,-0.048797607,0.102142096,-0.059954166,-0.192143619,-0.053110242,0.104579687,-0.057422876,-0.189706028,-0.047953963,0.10392344,-0.049079061,-0.182862282,-0.040734887,0.022641063,-0.09886086,0.027984738,0.184455872,0.02535975,-0.107861102,0.017953277,0.180705786,0.022453308,-0.108329773,0.019734621,0.181549788,0.023391008,-0.006328225,-0.135236442,0.001265645,0.165518045,-0.003796935,-0.129611313,-0.002109289,0.157267928,-0.002015591,-0.124455035,-0.001921892,0.153799295,-0.000515699,-0.11704874,0.000515699,0.145080328,-0.002671838,-0.108798623,0.004546881,0.14292419,-0.006328225,-0.135236442,0.001265645,0.165518045,-0.003796935,-0.129611313,-0.002109289,0.157267928,-0.002015591,-0.124455035,-0.001921892,0.153799295,-0.000515699,-0.11704874,0.000515699,0.145080328,-0.002671838,-0.108798623,0.004546881,0.14292419,-0.006328225,-0.135236442,0.001265645,0.165518045,-0.003796935,-0.129611313,-0.002109289,0.157267928,-0.002015591,-0.124455035,-0.001921892,0.153799295,-0.000515699,-0.11704874,0.000515699,0.145080328,-0.002671838,-0.108798623,0.004546881,0.14292419,-0.013641,-0.148549139,-0.010265708,0.142642736,-0.019547224,-0.154830515,-0.013734698,0.147142768,-0.013359547,-0.149486661,-0.007547021,0.152767897,-0.007171869,-0.142455339,0.000515699,0.005859375,-0.150799155,-0.010828257,0.14545548,-0.017297029,-0.156893134,-0.02789104,0.130361438,-0.043360233,-0.172643244,-0.04514122,0.10392344,-0.058547974,-0.181643486,-0.039516091,0.107579827,-0.061735511,-0.176768303,-0.052547693,0.098579764,-0.003140688,-0.130923986,0.007265568,0.169174433,0.003984332,-0.12267369,0.012796998,0.172174573,0.005859375,-0.118548632,0.017672181,0.171049476,-0.002015591,-0.119298756,0.013359547,0.15811193,-0.005390882,-0.120423675,0.010547161,0.164955497,-0.003140688,-0.130923986,0.007265568,0.169174433,0.003984332,-0.12267369,0.012796998,0.172174573,0.005859375,-0.118548632,0.017672181,0.171049476,-0.002015591,-0.119298756,0.013359547,0.15811193,-0.005390882,-0.120423675,0.010547161,0.164955497,0.008859515,-0.10945487,0.013265848,0.163924456,0.007359624,-0.105048537,0.0127033,0.162330508,0.008484364,-0.102704644,0.011859655,0.160455465,0.007453322,-0.102704644,0.003703237,0.1657058,0.001640797,-0.111798584,0.002578139,0.156986833,-0.001734495,-0.099048436,0.011859655,0.160830617,0.006046772,-0.093517005,0.014578342,0.155392885,0.003890634,-0.096985817,0.011765957,0.16064322,0.008296967,-0.094548404,0.0127033,0.160455465,0.008953214,-0.092298388,0.014953494,0.16017437
