,Epochs,Lowest MAE,Lowest MSE,Smoothed Epochs,Lowest MAE Smoothed,Lowest MSE Smoothed,"R: 15, 15","R: 16, 15","R: 17, 15","R: 18, 15","R: 19, 15","R: 20, 15","R: 21, 15","R: 22, 15","R: 23, 15","R: 24, 15","R: 25, 15","R: 26, 15","R: 27, 15","R: 28, 15","R: 29, 15","R: 30, 15","R: 31, 15","R: 32, 15","R: 33, 15","R: 15, 16","R: 16, 16","R: 17, 16","R: 18, 16","R: 19, 16","R: 20, 16","R: 21, 16","R: 22, 16","R: 23, 16","R: 24, 16","R: 25, 16","R: 26, 16","R: 27, 16","R: 28, 16","R: 29, 16","R: 30, 16","R: 31, 16","R: 32, 16","R: 15, 17","R: 16, 17","R: 17, 17","R: 18, 17","R: 19, 17","R: 20, 17","R: 21, 17","R: 22, 17","R: 23, 17","R: 24, 17","R: 25, 17","R: 26, 17","R: 27, 17","R: 28, 17","R: 29, 17","R: 30, 17","R: 31, 17","R: 15, 18","R: 16, 18","R: 17, 18","R: 18, 18","R: 19, 18","R: 20, 18","R: 21, 18","R: 22, 18","R: 23, 18","R: 24, 18","R: 25, 18","R: 26, 18","R: 27, 18","R: 28, 18","R: 29, 18","R: 30, 18","R: 15, 19","R: 16, 19","R: 17, 19","R: 18, 19","R: 19, 19","R: 20, 19","R: 21, 19","R: 22, 19","R: 23, 19","R: 24, 19","R: 25, 19","R: 26, 19","R: 27, 19","R: 28, 19","R: 29, 19","R: 15, 20","R: 16, 20","R: 17, 20","R: 18, 20","R: 19, 20","R: 20, 20","R: 21, 20","R: 22, 20","R: 23, 20","R: 24, 20","R: 25, 20","R: 26, 20","R: 27, 20","R: 28, 20","R: 15, 21","R: 16, 21","R: 17, 21","R: 18, 21","R: 19, 21","R: 20, 21","R: 21, 21","R: 22, 21","R: 23, 21","R: 24, 21","R: 25, 21","R: 26, 21","R: 27, 21","R: 15, 22","R: 16, 22","R: 17, 22","R: 18, 22","R: 19, 22","R: 20, 22","R: 21, 22","R: 22, 22","R: 23, 22","R: 24, 22","R: 25, 22","R: 26, 22","R: 15, 23","R: 16, 23","R: 17, 23","R: 18, 23","R: 19, 23","R: 20, 23","R: 21, 23","R: 22, 23","R: 23, 23","R: 24, 23","R: 25, 23","R: 15, 24","R: 16, 24","R: 17, 24","R: 18, 24","R: 19, 24","R: 20, 24","R: 21, 24","R: 22, 24","R: 23, 24","R: 24, 24","R: 15, 25","R: 16, 25","R: 17, 25","R: 18, 25","R: 19, 25","R: 20, 25","R: 21, 25","R: 22, 25","R: 23, 25","R: 15, 26","R: 16, 26","R: 17, 26","R: 18, 26","R: 19, 26","R: 20, 26","R: 21, 26","R: 22, 26","R: 15, 27","R: 16, 27","R: 17, 27","R: 18, 27","R: 19, 27","R: 20, 27","R: 21, 27","R: 15, 28","R: 16, 28","R: 17, 28","R: 18, 28","R: 19, 28","R: 20, 28","R: 15, 29","R: 16, 29","R: 17, 29","R: 18, 29","R: 19, 29","R: 15, 30","R: 16, 30","R: 17, 30","R: 18, 30","R: 15, 31","R: 16, 31","R: 17, 31","R: 15, 32","R: 16, 32","R: 15, 33","MAE: 15, 15","MAE: 16, 15","MAE: 17, 15","MAE: 18, 15","MAE: 19, 15","MAE: 20, 15","MAE: 21, 15","MAE: 22, 15","MAE: 23, 15","MAE: 24, 15","MAE: 25, 15","MAE: 26, 15","MAE: 27, 15","MAE: 28, 15","MAE: 29, 15","MAE: 30, 15","MAE: 31, 15","MAE: 32, 15","MAE: 33, 15","MAE: 15, 16","MAE: 16, 16","MAE: 17, 16","MAE: 18, 16","MAE: 19, 16","MAE: 20, 16","MAE: 21, 16","MAE: 22, 16","MAE: 23, 16","MAE: 24, 16","MAE: 25, 16","MAE: 26, 16","MAE: 27, 16","MAE: 28, 16","MAE: 29, 16","MAE: 30, 16","MAE: 31, 16","MAE: 32, 16","MAE: 15, 17","MAE: 16, 17","MAE: 17, 17","MAE: 18, 17","MAE: 19, 17","MAE: 20, 17","MAE: 21, 17","MAE: 22, 17","MAE: 23, 17","MAE: 24, 17","MAE: 25, 17","MAE: 26, 17","MAE: 27, 17","MAE: 28, 17","MAE: 29, 17","MAE: 30, 17","MAE: 31, 17","MAE: 15, 18","MAE: 16, 18","MAE: 17, 18","MAE: 18, 18","MAE: 19, 18","MAE: 20, 18","MAE: 21, 18","MAE: 22, 18","MAE: 23, 18","MAE: 24, 18","MAE: 25, 18","MAE: 26, 18","MAE: 27, 18","MAE: 28, 18","MAE: 29, 18","MAE: 30, 18","MAE: 15, 19","MAE: 16, 19","MAE: 17, 19","MAE: 18, 19","MAE: 19, 19","MAE: 20, 19","MAE: 21, 19","MAE: 22, 19","MAE: 23, 19","MAE: 24, 19","MAE: 25, 19","MAE: 26, 19","MAE: 27, 19","MAE: 28, 19","MAE: 29, 19","MAE: 15, 20","MAE: 16, 20","MAE: 17, 20","MAE: 18, 20","MAE: 19, 20","MAE: 20, 20","MAE: 21, 20","MAE: 22, 20","MAE: 23, 20","MAE: 24, 20","MAE: 25, 20","MAE: 26, 20","MAE: 27, 20","MAE: 28, 20","MAE: 15, 21","MAE: 16, 21","MAE: 17, 21","MAE: 18, 21","MAE: 19, 21","MAE: 20, 21","MAE: 21, 21","MAE: 22, 21","MAE: 23, 21","MAE: 24, 21","MAE: 25, 21","MAE: 26, 21","MAE: 27, 21","MAE: 15, 22","MAE: 16, 22","MAE: 17, 22","MAE: 18, 22","MAE: 19, 22","MAE: 20, 22","MAE: 21, 22","MAE: 22, 22","MAE: 23, 22","MAE: 24, 22","MAE: 25, 22","MAE: 26, 22","MAE: 15, 23","MAE: 16, 23","MAE: 17, 23","MAE: 18, 23","MAE: 19, 23","MAE: 20, 23","MAE: 21, 23","MAE: 22, 23","MAE: 23, 23","MAE: 24, 23","MAE: 25, 23","MAE: 15, 24","MAE: 16, 24","MAE: 17, 24","MAE: 18, 24","MAE: 19, 24","MAE: 20, 24","MAE: 21, 24","MAE: 22, 24","MAE: 23, 24","MAE: 24, 24","MAE: 15, 25","MAE: 16, 25","MAE: 17, 25","MAE: 18, 25","MAE: 19, 25","MAE: 20, 25","MAE: 21, 25","MAE: 22, 25","MAE: 23, 25","MAE: 15, 26","MAE: 16, 26","MAE: 17, 26","MAE: 18, 26","MAE: 19, 26","MAE: 20, 26","MAE: 21, 26","MAE: 22, 26","MAE: 15, 27","MAE: 16, 27","MAE: 17, 27","MAE: 18, 27","MAE: 19, 27","MAE: 20, 27","MAE: 21, 27","MAE: 15, 28","MAE: 16, 28","MAE: 17, 28","MAE: 18, 28","MAE: 19, 28","MAE: 20, 28","MAE: 15, 29","MAE: 16, 29","MAE: 17, 29","MAE: 18, 29","MAE: 19, 29","MAE: 15, 30","MAE: 16, 30","MAE: 17, 30","MAE: 18, 30","MAE: 15, 31","MAE: 16, 31","MAE: 17, 31","MAE: 15, 32","MAE: 16, 32","MAE: 15, 33"
10,11,0.11212088353931904,0.02095062844455242,11,0.21132463058616147,0.20352058026978298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,0.09830674901604652,0.016324871918186545,12,0.17741926611512698,0.14736186776430402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,0.09155767038464546,0.014050832716748118,13,0.15166078739598252,0.10736855725003724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,0.08524168841540813,0.012766566360369325,14,0.1317350577018102,0.07898795998313686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,0.07903683930635452,0.010637592989951372,15,0.1159255921831735,0.05848284988518121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,0.08454779163002968,0.012854882748797536,16,0.10651225201723034,0.04479445974426611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,0.08111763186752796,0.010501116747036576,17,0.09889386597231963,0.03450645684509725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,0.07542899996042252,0.00994228757917881,18,0.0918544061687505,0.027137206065321714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,0.07780122198164463,0.011470495024695992,19,0.08763845091261874,0.022437192753133994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,0.07014536950737238,0.008795409463346004,20,0.08239052649104484,0.018344657766197595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,0.07221121713519096,0.008954621036536992,21,0.07933673368428867,0.015527646747299414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,0.0682259313762188,0.008034943253733218,22,0.0760034929918677,0.013279835699229556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,0.07360842544585466,0.009593840688467026,23,0.0752849727280638,0.012174037196000798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,0.06373061332851648,0.007967177429236472,24,0.0718186649081996,0.0109119792659715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,0.07272143755108118,0.009587371721863747,25,0.07208949670106407,0.010514597002739174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,0.07029446959495544,0.008462827419862151,26,0.07155098856923148,0.009899066127876067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,0.06715901475399733,0.007664659060537815,27,0.07023339642466123,0.00922874400767459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,0.06427307613193989,0.00789363938383758,28,0.06844530033684483,0.008828212620523489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,0.060193631798028946,0.006579171866178513,29,0.06596979977520007,0.008153500394219996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,0.06363221909850836,0.007668020436540246,30,0.06526852557219255,0.008007856406916071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,0.06446194183081388,0.007714339881204069,31,0.06502655044977895,0.007919801449202471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,0.05863630399107933,0.006727593718096614,32,0.06310947651216905,0.007562139129870714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,0.06519009172916412,0.008065270376391709,33,0.06373366107726758,0.007713078503827013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,0.061857691034674644,0.007252108072862029,34,0.0631708700644897,0.007574787374537518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
